日期,沪深300指数,股债利差,股债利差均线,5年均线,5年标准差,+1 STD,-1 STD,+2 STD,-2 STD
2014-06-12,2153.41,0.082916,0.067252,0.051117945065176904,0.02080291566223593,0.07192086072741283,0.030315029402940973,0.09272377638964877,0.009512113740705042
2014-06-13,2176.24,0.081899,0.067289,0.05114657860465116,0.02081441152469319,0.07196099012934434,0.03033216707995797,0.09277540165403754,0.009517755555264781
2014-06-16,2191.86,0.079004,0.067336,0.05117246840148699,0.02082205408695142,0.0719945224884384,0.030350414314535567,0.09281657657538983,0.009528360227584146
2014-06-17,2169.67,0.080365,0.067366,0.05119957381615599,0.020831377227370638,0.07203095104352662,0.03036819658878535,0.09286232827089727,0.009536819361414713
2014-06-18,2160.24,0.080855,0.067389,0.05122708348794063,0.020841285154604306,0.07206836864254494,0.030385798333336326,0.09290965379714924,0.00954451317873202
2014-06-19,2126.91,0.082805,0.067414,0.05125634939759036,0.02085378605350987,0.07211013545110023,0.030402563344080494,0.09296392150461011,0.009548777290570624
2014-06-20,2136.73,0.082605,0.067448,0.05128537592592592,0.020865936236958836,0.07215131216288476,0.030419439688967084,0.0930172483998436,0.009553503452008248
2014-06-23,2134.11,0.083109,0.067496,0.051314814986123954,0.020878721614250414,0.07219353660037436,0.03043609337187354,0.09307225821462478,0.009557371757623126
2014-06-24,2144.82,0.082453,0.06753,0.05134359334565619,0.020890520935212747,0.07223411428086894,0.030453072410443444,0.09312463521608169,0.009562551475230698
2014-06-25,2133.37,0.082809,0.067555,0.051372647276084954,0.02090274428620138,0.07227539156228634,0.030469902989883575,0.09317813584848772,0.009567158703682195
2014-06-26,2149.08,0.082201,0.067579,0.051401086715867156,0.02091406274531793,0.07231514946118509,0.030487023970549226,0.09322921220650301,0.009572961225231297
2014-06-27,2150.26,0.082657,0.067612,0.05142989400921659,0.020925938809740734,0.07235583281895733,0.030503955199475855,0.09328177162869805,0.009578016389735121
2014-06-30,2165.12,0.082099,0.067655,0.05145813443830571,0.02093698722353575,0.07239512166184145,0.030521147214769957,0.09333210888537721,0.009584159991234208
2014-07-01,2164.56,0.08215,0.067688,0.051486369825207,0.020948040162538276,0.07243440998774528,0.03053832966266872,0.09338245015028354,0.009590289500130446
2014-07-02,2170.87,0.081499,0.067711,0.05151395496323529,0.020958162862939722,0.07247211782617502,0.03055579210029557,0.09343028068911474,0.009597629237355847
2014-07-03,2180.19,0.0806,0.067732,0.05154066391184573,0.020967062999311267,0.072507726911157,0.030573600912534464,0.09347478991046826,0.009606537913223197
2014-07-04,2178.7,0.080849,0.067754,0.051567552293577984,0.020976226904985528,0.07254377919856352,0.030591325388592456,0.09352000610354905,0.009615098483606928
2014-07-07,2176.29,0.080649,0.067799,0.051594208065994504,0.02098508069972807,0.07257928876572257,0.030609127366266434,0.09356436946545064,0.009624046666538363
2014-07-08,2180.47,0.080151,0.06782,0.05162035897435898,0.020993255008431178,0.07261361398279016,0.030627103965927802,0.09360686899122134,0.009633848957496624
2014-07-09,2148.71,0.082309,0.067844,0.051648436413540715,0.02100416214773236,0.07265259856127307,0.030644274265808354,0.09365676070900544,0.009640112118075993
2014-07-10,2142.85,0.082878,0.067881,0.051676982632541134,0.021015772097830482,0.07269275473037162,0.030661210534710652,0.0937085268282021,0.00964543843688017
